2015-12-16 18:51:33.7057|Info|Sensor_Service.Sensor..ctor| message :  Avvio Servizio Sensor 
2015-12-16 18:55:47.9434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9434|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9594|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9744|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:47.9904|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0064|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
2015-12-16 18:55:48.0214|Debug|Sensor_Service.TickData.pollLoop| message :  STATE_MACHINE_STATE.S_READ_MESSAGE 
